,type,id,lat,lon,tags_amenity,tags_name,tags_addr:city,tags_addr:housenumber,tags_addr:postcode,tags_addr:street,tags_fax,tags_internet_access,tags_operator,tags_phone,tags_rooms,tags_source:pkey,tags_stars,tags_tourism,tags_website,tags_ref:gds:amadeus,tags_ref:gds:galileo,tags_ref:gds:sabre,tags_ref:gds:worldspan,tags_wheelchair,tags_source,tags_wikidata,tags_wikipedia,tags_internet_access:fee,tags_addr:unit,tags_ref:rnt,tags_smoking,tags_addr:country,tags_addr:place,tags_cuisine,tags_menu:url,tags_name:zh,tags_opening_hours,tags_shop,tags_start_date,tags_toilets:wheelchair,tags_description,tags_email,tags_name:ca,tags_name:es,tags_name:pt,tags_url,tags_information,tags_note,tags_fixme,tags_artist_name,tags_artwork_subject,tags_exhibit,tags_historic,tags_material,tags_subject:wikidata,tags_subject:wikipedia,tags_atm,tags_name:en,tags_public_transport,tags_tourist_train,tags_outdoor_seating,tags_addr:housename,tags_artwork_type,tags_memorial,tags_name:de,tags_contact:email,tags_contact:fax,tags_contact:phone,tags_contact:website,tags_museum,tags_name:pl,tags_alt_name,tags_wheelchair:description,tags_diet:vegetarian,tags_int_name,tags_old_name,tags_name:fr,tags_ref:gds:dhisco,tags_addr:flats,tags_brand,tags_brand:wikidata,tags_brand:wikipedia,tags_facebook,tags_takeaway,tags_delivery,tags_amenity_1,tags_payment:credit_cards,tags_payment:cash,tags_diet:vegan,tags_capacity,tags_mapillary,tags_survey:date,tags_theme,tags_check_date:opening_hours,tags_music_genre,tags_guest_house,tags_opening_hours:covid19,tags_denotation,tags_genus,tags_leaf_cycle,tags_leaf_type,tags_monument,tags_natural,tags_protected,tags_species,tags_species:pt,tags_species:wikidata,tags_species:wikipedia,tags_branch,tags_name:it,tags_source:name,tags_payment:american_express,tags_payment:mastercard,tags_payment:notes,tags_payment:visa_debit,tags_payment:visa_electron,tags_contact:facebook,tags_number_of_apartments,tags_board_type,tags_map_size,tags_map_type,tags_pastelaria,tags_covered,tags_reservation,tags_building,tags_payment:bitcoin,tags_payment:litecoin,tags_changing_table,tags_ref:gds:apolo,tags_level,tags_diet:halal,tags_payment:debit_cards,tags_breakfast,tags_name:ru,tags_phone_1,tags_phone_2,tags_addr:housenumber_1,tags_drive_in,tags_microbrewery,tags_organic,tags_payment:cryptocurrencies,tags_payment:electronic_purses,tags_cod_act_econ,tags_contact:whatsapp,tags_building:levels,tags_nif:pt,tags_addr:suburb,tags_addr:district,tags_fee,tags_addr:door,tags_air_conditioning,tags_bar,tags_bicycle,tags_hiking,tags_ref,tags_craft,tags_beds,tags_contact:pinterest,tags_contact:twitter,tags_contact:youtube,tags_ref:gds:pegasus,tags_horse,tags_check_date,tags_indoor_seating,tags_parking,tags_short_name,tags_ref:vatin,tags_contact:instagram,tags_cod_post_3,tags_cod_post_4,tags_addr:floor,tags_name:signed,tags_credit_cards,tags_historic:civilization,tags_historic:period,tags_site_type,tags_aerialway,tags_denomination,tags_geological,tags_Note,tags_layer,tags_place,tags_name:nl,tags_internet_access:ssid,tags_mobile,tags_drink:wine,tags_official_name,tags_mtb,tags_contact:mobile,tags_advertising,tags_man_made,tags_toilets,tags_ele,tags_pets_allowed,tags_guidepost,tags_message,tags_attached_to,tags_guide_type,tags_height,tags_location,tags_route_marker,tags_diet:gluten_free,tags_fireplace,tags_name:ko,tags_inscription,tags_payment:maestro,tags_GlobalID,tags_bench,tags_bin,tags_bus,tags_highway,tags_shelter,tags_drinking_water,tags_departures_board,tags_information:public_transport,tags_passenger_information_display,tags_payment:coins,tags_toilets:access,tags_brewery,tags_name:ja,tags_description:en,tags_direction,tags_access,tags_content,tags_water,tags_barrier,tags_tomb,tags_diet:meat,tags_diet:omnivore,tags_diet:pescetarian,tags_payment:card,tags_destination,tags_artist:wikidata,tags_image,tags_playground,tags_source:url,tags_diet:lactose_free,tags_opening_hours:url,tags_highchair,tags_payment:app,tags_payment:cards,tags_payment:contactless,tags_payment:visa
2076,node,6266047440,38.7373882,-9.1271569,,Painel de azulejos na fachada da Escola António Arroio,Lisboa,,,Rua Cristóvão Falcão,,,,,,,,artwork,http://www.cm-lisboa.pt/equipamentos/equipamento/info/painel-de-azulejos-na-fachada-da-escola-antonio-arroio,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,abstract,,artwork,tile,,,,,,,,Escola António Arroio,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,node,6266051826,38.7543328,-9.1417083,restaurant,Yokohama,Lisboa,3,,Rua José d'Esaguy,,yes,,+351 218491118,,,,,https://yokohamasushi.pt/,,,,,limited,,,,no,,,no,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,
2078,node,6266058462,38.7055911,-9.1436923,,Painéis de azulejos Arte Nova,Lisboa,,,Jardim Roque Gameiro,,,,,,,,artwork,http://www.cm-lisboa.pt/equipamentos/equipamento/info/paineis-de-azulejos-arte-nova-em-quiosque-de-jardim-no-cais-do-sodre,,,,,,,,,,,,,PT,,,,,,,1916,,,,,,,,,Seis painéis polícromos,,José António Jorge Pinto,art_nouveau,,memorial,tile,,,,,,,,Quiosque de Jardim,mural,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A AREIA;O MAR;O ROCHEDO;A GAIVOTA;A ONDA;O BÚZIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,node,6266070493,38.7075154,-9.1419714,,Painéis de azulejos da fachada de Antiga Fábrica/Loja de Tintas e Pincéis,Lisboa,21,,Largo do Corpo Santo,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,C20,,,,,,,,,,,António Luís de Jesus,publicity,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,node,6266101233,38.7154402,-9.1517965,,"Painel de azulejos ""Dança""",Lisboa,,,Rua Marcos Portugal,,,,,,,,artwork,http://www.cm-lisboa.pt/equipamentos/equipamento/info/painel-de-azulejos-danca-rua-marcos-portugal,,,,,,,,,,,,,PT,,,,,,,1993,,,,,,,,,,,Menez,neo-figurative,,,tile,,,,,,,,Largo Agostinho da Silva,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,node,6266116109,38.7111124,-9.1305013,,Painel de azulejos com Vista de Lisboa,Lisboa,,,Largo de Santa Luzia,,,,,,,,artwork,http://www.cm-lisboa.pt/equipamentos/equipamento/info/painel-de-azulejos-com-vista-de-lisboa-em-muro-do-patamar-inferior-do-jardim-julio-de-castilho,,,,,,,,,,,,,PT,,,,,,,1939,,,,,,,,,Azulejo artwork,,Martins Barata;Victoria Pereira,history,,artwork,tile,,,,,,,,Jardim Júlio de Castilho,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,node,6266122760,38.7732439,-9.0982259,,Mural de Super-Heróis,Lisboa,,,Avenida Dom João II,,,,,,,,artwork,http://www.cm-lisboa.pt/equipamentos/equipamento/info/painel-de-azulejos-em-muro-do-complexo-arts-business-hotel-center-mural-de-super-herois,,,,,limited,,,,,,,,PT,,,,,,,,,,,,,,,,,,Erró,comics,,,tile,,,,,,,,Complexo Art's Business & Hotel Center,mural,,,,,,,,,Painel de azulejos do Complexo Art's Business & Hotel Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,node,6266124921,38.7117626,-9.1385827,,"Painel de azulejos na fachada da Leitaria ""A Camponeza""",Lisboa,155,,Rua dos Sapateiros,,,,,,,,artwork,http://www.cm-lisboa.pt/equipamentos/equipamento/info/painel-de-azulejos-na-fachada-da-leitaria-a-camponeza,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,publicity,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,node,6266142553,38.7090324,-9.1506133,,Casa dos Parafusos,Lisboa,186,,Rua da Boavista,,,,,,,,artwork,http://www.cm-lisboa.pt/equipamentos/equipamento/info/revestimento-azulejar-identificativo-publicitario-da-fachada-da-casa-dos-parafusos,,,,,,,,,,,,,PT,,,,,,,1920-1930,,,,,,,,,,,Fábrica de Cerâmica Lusitânia,art_deco,,memorial,tile,,,,,,,,Casa dos Parafusos,mural,plaque,,,,,,,,Revestimento azulejar identificativo-publicitário da fachada da Casa dos Parafusos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARAFUSOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,node,6266160917,38.7325963,-9.1464281,,Revestimento azulejar da Casa Malhoa,Lisboa,6,,Avenida Cinco de Outubro,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,1904-1905,,,,,,,,,,,João Eloy Ferreira do Amaral,art_nouveau,,memorial,tile,,,,,,,,Casa Malhoa,mural,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRO ARTE;CASA MALHOA / PREMIO VALMOR / 1905 / ARCHITECTO NORTE JUNIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,node,6268265385,38.7102196,-9.141111,restaurant,Alma,,15,,Rua Anchieta,,,,,,,,,,,,,,,,Q88693258,,,,,,,,fine_dining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,node,6280392687,38.7155132,-9.1383632,restaurant,O Chefe e o Mar,,1,,Rua do Convento da Encarnação,,wlan,,+351924253474,,,,,,,,,,,,,,,,,,,,seafood,,,Mo-Su 13:00-23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,node,6280392886,38.7069518,-9.1473384,restaurant,Sala de Corte,,7,,Praça Dom Luís I,,wlan,,,,,,,http://saladecorte.pt/,,,,,,,,,no,,,,,,steak_house,,,"Mo-Su 12:00-15:00, 19:00-00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,
2089,node,6281147620,38.7599577,-9.1879248,,Cruzeiro,Lisboa,2,,Travessa do Pregoeiro,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,node,6281152553,38.7603387,-9.1882242,,,Lisboa,,,,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,node,6281152554,38.7603446,-9.1882502,,,Lisboa,,,,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,node,6281152555,38.7602775,-9.187966,,,Lisboa,,,,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,node,6281167391,38.7603784,-9.1894651,,,Lisboa,5,,Rua do Norte,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,node,6281172279,38.7601201,-9.1887427,,,Lisboa,,,,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,node,6281172280,38.7601715,-9.1890243,,,Lisboa,,,,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,node,6281172281,38.7602361,-9.189364,,,Lisboa,,,,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,node,6281931185,38.7026088,-9.1788343,restaurant,MEZ CAIS LX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,node,6285775916,38.7406213,-9.1788408,,José Cassiano Neves (1907-90),Lisboa,,,Sítio do Calhau,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,history,,memorial,tile,,,,,,,,,mural,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Prédio em frente residiu o médico Dr. José Cassiano Neves...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,node,6286178649,38.7721001,-9.1738546,,Cruzeiro,Lisboa,,,,,,,,,,,artwork,,,,,,,Survey,,,,,,,PT,,,,,,,1628,,,,,,,,,,,,religious,,memorial,tile,,,,,,,,Capela de São Sebastião,mural,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANNO 1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,node,6286224217,38.7735213,-9.1719839,,Registo de azulejos,Lisboa,16,,Largo do Paço,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,node,6286224218,38.7734647,-9.1719324,,Registo de azulejos,Lisboa,17,,Largo do Paço,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,artwork,tile,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,node,6286224259,38.7735468,-9.1724931,,Registo de azulejos,Lisboa,9,,Largo do Paço,,,,,,,,artwork,,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,religious,,memorial,tile,,,,,,,,,mural,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.S. DA PIEDADE // S. FRANCISCO DE BORGIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,node,6292739885,38.7251241,-9.1440072,restaurant,Tree Story,,,,Rua Luciano Cordeiro,,,,,,,,,,,,,,,,,,,,,,,,georgian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,node,6296684664,38.7187095,-9.1320762,restaurant,Legumi Sushi Vegan,Lisboa,92,1170-251,Calçada do Monte,,,,+351 920 440 495,,,,,,,,,,,,,,,,,,,,japanese;brazilian,,,"Mo-Sa 13:00-15:00, 18:00-22:00. Sunday 13:00-17:00",,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,node,6299817885,38.7104139,-9.1367874,restaurant,la vita e bella,,113,,Rua da Prata,,wlan,,,,,,,,,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,la vita e bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,node,6306239600,38.702214,-9.1829342,,PI 4 Capela Alto de Santo Amaro,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,history,site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,node,6307948186,38.735124,-9.1405488,restaurant,Dhaka Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,node,6313249956,38.7379544,-9.1033231,restaurant,Dinastia Chang,,,,,,,,,,,,,,,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,node,6313249958,38.7379106,-9.103111,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,node,6321083303,38.7761571,-9.1634112,restaurant,Tasca do João,Lisboa,122,1750-161,Rua do Lumiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,node,6321981053,38.7148083,-9.1323556,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,node,6321981058,38.7130658,-9.1352701,,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
